Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S01674,25,Male,Undergraduate,Python Basics,433,2,60,5,62,High,100,Auditory,5,No
S01675,21,Female,Undergraduate,Python Basics,375,4,72,5,68,Medium,100,Visual,5,No
S01676,45,Male,Undergraduate,Machine Learning,302,5,84,6,94,Medium,100,Kinesthetic,5,No
S01677,24,Male,Undergraduate,Machine Learning,300,4,54,3,100,Medium,100,Kinesthetic,5,No
S01678,27,Male,Undergraduate,Data Science,244,5,67,9,67,Medium,95,Reading/Writing,5,No
S01679,45,Female,Postgraduate,Machine Learning,327,4,52,5,68,High,100,Kinesthetic,4,No
S01680,21,Female,Postgraduate,Data Science,408,2,57,5,99,Low,100,Kinesthetic,5,Yes
S01681,34,Female,High School,Python Basics,229,1,77,3,85,High,100,Kinesthetic,5,No
S01682,18,Male,Undergraduate,Data Science,146,2,55,2,76,Medium,67,Kinesthetic,2,No
S01683,21,Male,Postgraduate,Machine Learning,370,4,66,2,84,Medium,100,Visual,5,No
S01684,15,Female,High School,Python Basics,332,3,47,7,100,High,100,Reading/Writing,5,Yes
S01685,27,Male,Undergraduate,Data Science,187,1,53,5,91,Medium,73,Auditory,3,No
S01686,36,Male,High School,Python Basics,226,3,42,9,84,Medium,91,Kinesthetic,4,Yes
S01687,35,Female,Undergraduate,Data Science,214,2,68,3,90,Low,100,Visual,4,Yes
S01688,36,Female,High School,Machine Learning,227,1,67,7,87,Medium,100,Reading/Writing,4,No
S01689,42,Female,Undergraduate,Machine Learning,267,4,73,7,96,High,98,Auditory,4,No
S01690,23,Male,High School,Python Basics,273,3,72,6,72,Medium,90,Reading/Writing,5,No
S01691,40,Male,Undergraduate,Python Basics,234,4,73,5,81,High,100,Visual,5,No
S01692,23,Male,Postgraduate,Python Basics,224,5,47,9,79,Medium,89,Visual,3,Yes
S01693,29,Male,Postgraduate,Data Science,277,1,50,5,66,Low,92,Visual,5,Yes
S01694,24,Male,Postgraduate,Machine Learning,316,3,32,5,61,Low,70,Kinesthetic,5,Yes
S01695,38,Female,Undergraduate,Python Basics,268,2,57,3,100,Medium,95,Visual,5,No
S01696,22,Male,High School,Python Basics,415,2,50,5,90,High,100,Auditory,4,No
S01697,38,Male,High School,Python Basics,350,2,63,4,100,Medium,100,Kinesthetic,5,No
S01698,30,Male,Postgraduate,Data Science,140,2,100,5,92,Medium,100,Reading/Writing,5,No
S01699,40,Female,Undergraduate,Python Basics,352,3,77,2,87,High,100,Auditory,5,No
S01700,41,Female,High School,Python Basics,360,5,92,6,81,High,100,Kinesthetic,5,No
S01701,18,Female,Undergraduate,Data Science,256,2,76,4,97,Low,91,Visual,5,Yes
S01702,38,Male,High School,Data Science,150,2,62,2,62,High,76,Reading/Writing,3,No
S01703,33,Female,High School,Python Basics,300,2,63,4,85,Medium,100,Visual,3,No
S01704,24,Female,Postgraduate,Python Basics,299,5,82,2,97,Low,100,Auditory,4,Yes
S01705,39,Female,Postgraduate,Data Science,187,1,65,5,80,Medium,98,Auditory,4,No
S01706,32,Male,Undergraduate,Machine Learning,154,2,59,4,87,Medium,80,Kinesthetic,2,No
S01707,33,Female,Postgraduate,Data Science,291,2,85,3,100,Medium,100,Auditory,5,No
S01708,24,Male,Undergraduate,Machine Learning,276,2,70,4,78,Medium,96,Reading/Writing,5,No
S01709,47,Male,Undergraduate,Python Basics,258,1,40,6,85,Low,96,Kinesthetic,5,Yes
S01710,19,Female,High School,Python Basics,291,2,61,5,96,High,100,Reading/Writing,4,No
S01711,49,Male,High School,Machine Learning,189,1,62,4,76,High,100,Visual,5,No
S01712,48,Female,Undergraduate,Data Science,256,1,55,4,64,High,87,Reading/Writing,5,No
S01713,47,Male,Postgraduate,Python Basics,353,4,62,6,92,Medium,100,Reading/Writing,5,No
S01714,35,Female,Undergraduate,Machine Learning,265,4,61,4,82,Medium,100,Auditory,5,No
S01715,31,Female,High School,Data Science,132,2,37,4,78,Medium,63,Visual,4,Yes
S01716,36,Female,High School,Machine Learning,252,3,36,5,81,Low,91,Auditory,5,Yes
S01717,29,Male,Postgraduate,Data Science,192,4,58,8,63,Medium,96,Visual,5,No
S01718,49,Female,High School,Data Science,326,4,61,5,77,Medium,100,Visual,5,No
S01719,42,Male,Undergraduate,Data Science,331,3,45,7,90,High,100,Reading/Writing,5,Yes
S01720,21,Female,High School,Data Science,134,5,54,8,80,Medium,65,Auditory,3,No
S01721,46,Male,High School,Machine Learning,375,2,60,4,73,Medium,100,Reading/Writing,5,No
S01722,25,Male,Undergraduate,Machine Learning,188,5,85,3,72,Medium,88,Reading/Writing,4,No
S01723,24,Female,Undergraduate,Machine Learning,455,5,84,3,87,Medium,100,Reading/Writing,5,No
S01724,23,Female,Undergraduate,Machine Learning,295,1,76,5,95,Medium,100,Visual,5,No
S01725,28,Female,High School,Machine Learning,175,1,46,2,94,Medium,76,Auditory,3,Yes
S01726,27,Female,Postgraduate,Data Science,185,2,60,6,72,Medium,79,Auditory,4,No
S01727,39,Female,High School,Python Basics,334,3,84,7,100,Medium,100,Reading/Writing,4,No
S01728,16,Male,Undergraduate,Python Basics,260,1,35,7,80,Low,95,Visual,5,Yes
S01729,49,Female,Postgraduate,Machine Learning,290,4,61,2,56,High,100,Auditory,5,Yes
S01730,21,Female,High School,Machine Learning,461,2,67,5,83,High,100,Kinesthetic,5,No
S01731,35,Male,Postgraduate,Python Basics,230,5,44,6,64,Medium,85,Auditory,4,Yes
S01732,32,Female,High School,Data Science,305,2,70,5,88,Low,94,Reading/Writing,5,Yes
S01733,17,Female,Undergraduate,Machine Learning,441,1,85,3,87,High,100,Kinesthetic,4,No
S01734,25,Male,Undergraduate,Data Science,327,3,84,4,60,Medium,100,Visual,5,No
S01735,38,Female,Postgraduate,Python Basics,139,5,67,4,100,Medium,86,Kinesthetic,5,No
S01736,33,Female,High School,Python Basics,350,3,78,3,73,Low,100,Kinesthetic,4,Yes
S01737,18,Female,Undergraduate,Machine Learning,183,2,38,7,51,Medium,63,Reading/Writing,3,Yes
S01738,40,Male,Postgraduate,Data Science,440,3,70,5,100,High,100,Auditory,5,No
S01739,46,Female,Undergraduate,Machine Learning,217,3,61,7,90,High,83,Visual,3,No
S01740,47,Male,Undergraduate,Python Basics,596,2,61,5,77,Medium,100,Kinesthetic,4,No
S01741,17,Female,High School,Data Science,446,5,71,2,82,Medium,100,Reading/Writing,5,No
S01742,23,Male,Undergraduate,Machine Learning,220,3,71,4,80,Low,100,Auditory,5,Yes
S01743,22,Female,High School,Machine Learning,302,3,44,4,55,Low,97,Kinesthetic,5,Yes
S01744,47,Male,High School,Machine Learning,375,2,49,2,58,High,98,Reading/Writing,5,Yes
S01745,20,Male,Undergraduate,Python Basics,378,4,64,6,95,Medium,100,Reading/Writing,5,No
S01746,18,Male,Undergraduate,Machine Learning,344,3,39,4,85,Medium,100,Reading/Writing,5,Yes
S01747,27,Male,Postgraduate,Data Science,425,1,64,6,95,High,100,Visual,3,No
S01748,16,Male,Postgraduate,Machine Learning,287,5,82,4,100,High,100,Auditory,5,No
S01749,19,Male,Undergraduate,Python Basics,263,3,86,2,33,High,82,Kinesthetic,5,Yes
S01750,41,Female,Postgraduate,Machine Learning,265,2,65,4,75,Low,100,Auditory,5,Yes
S01751,46,Female,Undergraduate,Python Basics,385,1,90,1,66,Low,100,Auditory,4,Yes
S01752,35,Male,High School,Python Basics,336,2,63,9,79,Medium,100,Kinesthetic,4,No
S01753,22,Male,Undergraduate,Data Science,329,3,47,2,51,Medium,100,Auditory,4,Yes
S01754,22,Male,High School,Data Science,379,1,61,5,90,High,100,Visual,4,No
S01755,17,Male,Undergraduate,Machine Learning,94,5,66,6,91,Medium,90,Kinesthetic,5,No
S01756,17,Female,Postgraduate,Python Basics,331,5,77,5,100,High,100,Kinesthetic,5,No
S01757,36,Male,Undergraduate,Python Basics,321,5,74,4,80,Medium,100,Reading/Writing,5,No
S01758,20,Female,Postgraduate,Data Science,466,4,70,3,92,High,100,Auditory,5,No
S01759,16,Female,High School,Data Science,147,2,78,7,97,Medium,97,Kinesthetic,5,No
S01760,37,Male,Undergraduate,Machine Learning,455,3,59,2,100,High,100,Kinesthetic,4,No
S01761,16,Male,High School,Python Basics,307,1,70,0,65,Low,100,Visual,3,Yes
S01762,31,Female,Undergraduate,Data Science,348,2,68,5,95,Medium,100,Reading/Writing,4,No
S01763,49,Female,Undergraduate,Machine Learning,467,3,67,4,87,High,100,Kinesthetic,5,No
S01764,48,Male,Undergraduate,Python Basics,356,4,67,3,57,Medium,100,Visual,5,Yes
S01765,37,Male,High School,Python Basics,340,3,46,3,86,Medium,100,Kinesthetic,5,Yes
S01766,44,Male,High School,Data Science,324,2,60,7,92,High,100,Kinesthetic,4,No
S01767,22,Female,High School,Machine Learning,251,3,63,6,55,Medium,96,Kinesthetic,5,Yes
S01768,36,Female,Undergraduate,Data Science,297,1,51,5,78,Medium,96,Visual,5,No
S01769,19,Male,Postgraduate,Machine Learning,228,4,47,4,80,Low,71,Auditory,4,Yes
S01770,27,Female,High School,Python Basics,295,1,53,4,81,High,97,Kinesthetic,3,No
S01771,43,Female,Undergraduate,Machine Learning,66,4,60,6,90,Medium,84,Kinesthetic,4,No
S01772,45,Male,Postgraduate,Machine Learning,342,4,47,6,70,Medium,100,Auditory,5,Yes
S01773,30,Male,Undergraduate,Machine Learning,287,3,45,3,63,Low,94,Kinesthetic,3,Yes
S01774,44,Female,Undergraduate,Machine Learning,266,1,30,3,85,Medium,100,Reading/Writing,5,Yes
S01775,30,Female,Postgraduate,Machine Learning,321,4,72,3,100,Low,100,Kinesthetic,4,Yes
S01776,26,Male,High School,Data Science,156,4,82,1,100,Low,90,Reading/Writing,4,Yes
S01777,31,Male,High School,Machine Learning,492,3,66,6,100,Medium,100,Auditory,5,No
S01778,30,Male,High School,Machine Learning,289,2,57,5,75,Low,97,Visual,4,Yes
S01779,26,Male,Postgraduate,Python Basics,285,2,43,6,76,Low,87,Auditory,4,Yes
S01780,22,Male,Postgraduate,Machine Learning,203,5,36,3,46,Medium,74,Kinesthetic,4,Yes
S01781,34,Female,Undergraduate,Python Basics,302,5,69,4,72,Low,100,Reading/Writing,4,Yes
S01782,17,Female,High School,Data Science,438,4,77,6,58,Medium,100,Visual,4,Yes
S01783,30,Female,Undergraduate,Data Science,403,2,51,8,74,Low,100,Kinesthetic,5,Yes
S01784,44,Female,High School,Machine Learning,385,4,83,5,100,Medium,100,Visual,5,No
S01785,37,Male,High School,Data Science,354,1,51,1,96,Medium,100,Visual,5,No
S01786,42,Male,Undergraduate,Machine Learning,264,2,80,4,78,High,94,Kinesthetic,4,No
S01787,19,Male,Postgraduate,Data Science,154,2,52,5,71,Medium,59,Auditory,1,No
S01788,34,Female,Postgraduate,Machine Learning,279,2,24,5,65,Low,73,Kinesthetic,5,Yes
S01789,15,Female,Undergraduate,Machine Learning,276,5,79,4,95,Low,100,Kinesthetic,5,Yes
S01790,44,Female,High School,Python Basics,404,3,52,5,75,Medium,100,Auditory,5,No
S01791,35,Male,High School,Python Basics,330,3,42,10,83,High,100,Reading/Writing,5,Yes
S01792,34,Female,Undergraduate,Python Basics,461,5,77,3,92,Medium,100,Kinesthetic,5,No
S01793,20,Male,Undergraduate,Python Basics,419,5,56,4,91,Medium,100,Visual,4,No
S01794,36,Male,Postgraduate,Machine Learning,254,5,48,10,38,Low,89,Kinesthetic,4,Yes
S01795,32,Male,Undergraduate,Data Science,120,3,85,2,91,Medium,73,Kinesthetic,4,No
S01796,22,Male,Undergraduate,Machine Learning,438,4,64,3,82,Medium,100,Visual,5,No
S01797,46,Male,High School,Python Basics,435,5,48,3,52,Medium,100,Auditory,5,Yes
S01798,47,Male,High School,Python Basics,163,4,61,6,100,High,86,Reading/Writing,5,No
S01799,30,Female,Undergraduate,Data Science,450,4,99,3,87,Medium,100,Reading/Writing,5,No
S01800,26,Male,High School,Python Basics,338,1,63,5,58,Low,100,Visual,5,Yes
S01801,48,Male,Undergraduate,Machine Learning,316,3,56,11,71,Medium,100,Auditory,5,No
S01802,28,Female,Postgraduate,Machine Learning,461,4,75,6,79,Medium,100,Kinesthetic,5,No
S01803,47,Male,Undergraduate,Machine Learning,434,3,59,1,100,Medium,100,Kinesthetic,5,No
S01804,37,Female,High School,Machine Learning,365,3,58,7,67,Medium,92,Kinesthetic,4,No
S01805,16,Female,High School,Machine Learning,347,1,52,3,69,Medium,100,Kinesthetic,2,No
S01806,35,Female,Undergraduate,Data Science,361,3,78,3,85,Medium,100,Kinesthetic,5,No
S01807,16,Male,Undergraduate,Machine Learning,259,4,70,4,100,High,99,Visual,5,No
S01808,41,Male,Undergraduate,Python Basics,294,2,85,5,80,Medium,100,Kinesthetic,5,No
S01809,23,Female,Undergraduate,Python Basics,209,4,72,5,75,High,87,Kinesthetic,4,No
S01810,15,Male,Undergraduate,Python Basics,266,4,90,6,86,Medium,95,Auditory,5,No
S01811,25,Male,Undergraduate,Python Basics,263,3,75,7,77,Medium,100,Kinesthetic,5,No
S01812,17,Female,Undergraduate,Data Science,236,4,64,4,76,High,100,Reading/Writing,4,No
S01813,37,Female,Postgraduate,Python Basics,313,2,61,8,95,Medium,100,Visual,5,No
S01814,40,Male,Undergraduate,Data Science,267,3,93,8,76,High,100,Visual,4,No
S01815,18,Female,High School,Python Basics,350,5,89,8,78,High,100,Visual,3,No
S01816,32,Female,Undergraduate,Data Science,137,4,91,1,99,Low,88,Reading/Writing,5,Yes
S01817,20,Female,Undergraduate,Data Science,288,4,52,6,58,Medium,90,Kinesthetic,5,Yes
S01818,49,Male,Postgraduate,Data Science,313,1,33,7,73,Low,100,Visual,5,Yes
S01819,36,Male,Undergraduate,Python Basics,268,5,57,0,55,High,100,Reading/Writing,5,Yes
S01820,29,Male,Postgraduate,Data Science,282,5,72,8,74,High,100,Auditory,5,No
S01821,36,Female,Postgraduate,Machine Learning,141,2,54,4,75,Low,58,Kinesthetic,5,Yes
S01822,26,Male,Undergraduate,Machine Learning,335,5,70,6,76,Low,100,Reading/Writing,5,Yes
S01823,32,Female,Undergraduate,Python Basics,364,1,55,4,74,Medium,100,Kinesthetic,5,No
S01824,49,Male,Undergraduate,Machine Learning,349,2,37,7,82,Medium,100,Auditory,5,Yes
S01825,44,Male,Postgraduate,Machine Learning,403,5,76,11,65,Low,100,Reading/Writing,5,Yes
S01826,38,Female,Undergraduate,Machine Learning,320,2,64,8,87,Medium,100,Kinesthetic,5,No
S01827,44,Male,High School,Python Basics,347,5,89,10,76,Medium,100,Reading/Writing,4,No
S01828,28,Female,Undergraduate,Python Basics,315,5,72,4,93,Low,100,Visual,5,Yes
S01829,20,Male,High School,Machine Learning,368,5,81,4,82,High,100,Kinesthetic,5,No
S01830,17,Male,Undergraduate,Python Basics,142,4,55,5,71,High,63,Reading/Writing,3,No
S01831,30,Female,High School,Data Science,210,5,75,7,62,High,83,Visual,4,No
S01832,21,Female,Undergraduate,Machine Learning,458,4,80,3,87,High,100,Auditory,5,No
S01833,28,Female,Postgraduate,Python Basics,53,3,74,6,79,Medium,59,Kinesthetic,4,No
S01834,23,Male,High School,Python Basics,285,1,58,5,100,Medium,97,Kinesthetic,5,No
S01835,29,Male,High School,Machine Learning,417,2,69,5,100,Medium,100,Auditory,4,No
S01836,35,Male,High School,Python Basics,290,2,73,4,75,High,100,Visual,5,No
S01837,49,Female,Undergraduate,Machine Learning,259,3,84,3,48,High,74,Auditory,5,Yes
S01838,16,Female,Undergraduate,Python Basics,312,5,61,5,94,High,100,Kinesthetic,5,No
S01839,41,Female,High School,Data Science,264,1,45,7,71,High,70,Reading/Writing,3,Yes
S01840,16,Male,High School,Machine Learning,303,3,53,3,75,Medium,93,Visual,4,No
S01841,49,Male,Undergraduate,Data Science,231,3,68,3,99,Medium,89,Visual,4,No
S01842,32,Female,High School,Machine Learning,410,2,64,5,86,Medium,100,Visual,5,No
S01843,28,Male,Undergraduate,Python Basics,442,4,77,2,95,Low,100,Auditory,5,Yes
S01844,34,Female,High School,Data Science,286,4,80,5,98,Low,100,Auditory,4,Yes
S01845,32,Male,Undergraduate,Python Basics,161,5,41,4,76,Medium,91,Reading/Writing,5,Yes
S01846,24,Male,High School,Machine Learning,247,5,62,2,91,Medium,90,Reading/Writing,4,No
S01847,39,Female,Undergraduate,Machine Learning,281,3,69,3,83,Medium,100,Visual,4,No
S01848,16,Male,High School,Machine Learning,350,5,86,6,91,Medium,100,Reading/Writing,5,No
S01849,39,Male,Undergraduate,Machine Learning,199,4,67,8,84,Medium,93,Auditory,5,No
S01850,47,Female,Postgraduate,Machine Learning,223,1,82,9,100,Medium,100,Reading/Writing,4,No
S01851,45,Female,Postgraduate,Data Science,351,2,72,5,62,Medium,100,Auditory,5,No
S01852,28,Male,Undergraduate,Machine Learning,393,4,73,5,75,Medium,100,Reading/Writing,5,No
S01853,15,Female,Undergraduate,Python Basics,237,5,68,3,80,High,89,Kinesthetic,4,No
S01854,30,Male,Postgraduate,Data Science,166,2,63,6,83,Medium,58,Auditory,3,No
S01855,17,Female,Undergraduate,Python Basics,600,2,68,4,62,Medium,100,Kinesthetic,5,No
S01856,49,Male,High School,Machine Learning,378,3,63,4,70,High,100,Auditory,5,No
S01857,20,Male,Postgraduate,Python Basics,273,5,86,5,84,High,97,Reading/Writing,5,No
S01858,39,Female,Undergraduate,Data Science,386,3,79,2,74,High,100,Kinesthetic,5,No
S01859,27,Male,High School,Data Science,287,2,81,6,57,Medium,100,Reading/Writing,5,Yes
S01860,48,Male,High School,Data Science,386,3,50,3,74,Low,100,Auditory,5,Yes
S01861,22,Female,High School,Python Basics,315,5,53,7,62,Medium,100,Kinesthetic,4,No
S01862,35,Female,Undergraduate,Data Science,309,4,75,2,91,Medium,100,Visual,5,No
S01863,48,Male,High School,Python Basics,288,1,60,8,85,High,100,Reading/Writing,3,No
S01864,18,Female,High School,Machine Learning,155,4,71,7,95,Medium,90,Auditory,5,No
S01865,39,Female,High School,Machine Learning,493,2,47,4,82,Low,100,Kinesthetic,5,Yes
S01866,29,Male,Undergraduate,Python Basics,205,4,46,2,63,Low,69,Reading/Writing,3,Yes
S01867,18,Male,Undergraduate,Data Science,163,3,69,2,34,Low,65,Kinesthetic,4,Yes
S01868,26,Female,Undergraduate,Python Basics,278,5,58,10,97,Medium,100,Reading/Writing,5,No
S01869,46,Female,High School,Python Basics,203,4,78,5,76,High,96,Reading/Writing,5,No
S01870,46,Female,High School,Python Basics,294,4,58,5,47,High,89,Reading/Writing,5,Yes
S01871,42,Male,Postgraduate,Machine Learning,368,5,56,3,100,High,100,Kinesthetic,5,No
S01872,27,Male,Undergraduate,Python Basics,399,3,32,5,86,Medium,100,Kinesthetic,5,Yes
S01873,45,Male,Undergraduate,Machine Learning,381,1,80,5,100,Medium,100,Reading/Writing,5,No
S01874,28,Male,High School,Python Basics,269,4,78,4,89,Medium,96,Visual,5,No
S01875,34,Male,Undergraduate,Machine Learning,304,2,41,7,89,Medium,100,Visual,5,Yes
S01876,32,Male,Undergraduate,Python Basics,340,3,36,2,70,High,100,Visual,5,Yes
S01877,43,Male,High School,Python Basics,124,3,57,7,91,Medium,66,Auditory,4,No
S01878,20,Female,High School,Data Science,357,4,82,6,100,High,100,Visual,5,No
S01879,46,Female,Undergraduate,Data Science,154,5,62,1,93,Medium,88,Kinesthetic,2,No
S01880,43,Male,Postgraduate,Python Basics,504,4,64,7,76,Low,100,Visual,5,Yes
S01881,16,Male,Postgraduate,Python Basics,259,4,82,4,63,Low,91,Kinesthetic,5,Yes
S01882,37,Male,Undergraduate,Python Basics,281,5,55,4,97,Medium,100,Auditory,4,No
S01883,33,Female,Undergraduate,Python Basics,223,2,53,1,81,High,90,Kinesthetic,4,No
S01884,45,Male,High School,Data Science,237,5,73,5,83,Medium,93,Kinesthetic,5,No
S01885,19,Female,Undergraduate,Machine Learning,527,4,63,5,51,High,100,Kinesthetic,4,Yes
S01886,33,Female,Undergraduate,Python Basics,394,1,48,5,49,High,100,Visual,5,Yes
S01887,48,Female,High School,Data Science,145,5,80,7,84,Medium,67,Reading/Writing,2,No
S01888,24,Female,Postgraduate,Python Basics,450,2,71,3,68,High,100,Kinesthetic,5,No
S01889,39,Female,High School,Python Basics,419,5,82,7,86,Medium,100,Visual,5,No
S01890,16,Male,Undergraduate,Machine Learning,271,5,67,1,96,Medium,100,Visual,5,No
S01891,25,Male,Undergraduate,Python Basics,330,3,39,4,70,High,100,Visual,4,Yes
S01892,45,Female,Undergraduate,Python Basics,298,3,66,6,85,High,100,Reading/Writing,5,No
S01893,29,Male,Undergraduate,Machine Learning,497,4,50,3,78,Medium,100,Reading/Writing,4,No
S01894,23,Female,High School,Machine Learning,220,4,37,3,100,Medium,86,Reading/Writing,3,Yes
S01895,37,Female,Postgraduate,Machine Learning,314,5,65,3,73,Low,100,Reading/Writing,4,Yes
S01896,33,Male,Undergraduate,Machine Learning,257,1,63,3,70,Medium,100,Auditory,4,No
S01897,23,Male,Undergraduate,Data Science,156,4,91,6,77,Medium,94,Reading/Writing,5,No
S01898,49,Male,Postgraduate,Data Science,519,5,51,3,97,High,100,Reading/Writing,5,No
S01899,35,Male,Undergraduate,Data Science,181,5,80,5,75,Medium,75,Reading/Writing,4,No
S01900,23,Male,High School,Python Basics,322,5,46,8,90,Low,100,Kinesthetic,4,Yes
S01901,42,Female,Undergraduate,Machine Learning,125,5,89,4,84,Medium,96,Kinesthetic,4,No
S01902,21,Male,High School,Machine Learning,260,5,59,5,81,Medium,96,Reading/Writing,5,No
S01903,30,Male,High School,Data Science,342,3,60,2,100,Medium,100,Auditory,4,No
S01904,30,Male,Undergraduate,Python Basics,217,2,59,3,53,Medium,89,Kinesthetic,3,Yes
S01905,47,Female,Postgraduate,Python Basics,358,2,75,7,84,High,100,Visual,5,No
S01906,18,Male,High School,Python Basics,273,5,48,8,90,Low,98,Kinesthetic,5,Yes
S01907,18,Female,Undergraduate,Data Science,416,4,65,5,87,Medium,100,Visual,4,No
S01908,31,Male,High School,Python Basics,436,1,52,5,58,High,100,Kinesthetic,5,Yes
S01909,43,Male,Undergraduate,Python Basics,241,5,100,4,67,Medium,100,Reading/Writing,4,No
S01910,49,Female,Undergraduate,Python Basics,307,1,45,5,83,Medium,100,Kinesthetic,4,Yes
S01911,21,Male,Undergraduate,Machine Learning,318,3,27,2,42,Medium,95,Reading/Writing,5,Yes
S01912,41,Male,High School,Data Science,361,2,89,8,75,Medium,100,Reading/Writing,5,No
S01913,42,Female,Undergraduate,Machine Learning,301,3,73,5,63,Medium,100,Kinesthetic,5,No
